Minerali,per porzione,% RDA
Calcio,"254,0 mg","25,4 %"
Rame,"< 0,1 mg","8,6 %"
Ferro,"1,2 mg","7,8 %"
Magnesio,"27,5 mg","9,2 %"
Manganese,"< 0,1 mg","1,5 %"
Fosforo,"293,8 mg","42,0 %"
Potassio,"361,1 mg","18,1 %"
Selenio,"< 0,1 mg","88,7 %"
Zinco,"1,4 mg","20,5 %"
