Valori nutrizionali,per porzione,% RDA
Valore calorico,31 kcal 130 kJ,"1,6 %"
Grassi,"0,9 g","1,4 %"
Grassi saturi,"0,4 g","1,8 %"
Grassi monoinsaturi,"0,4 g","1,4 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"5,3 g","7,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"9,5 mg","31,7 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"20,9 g","1,0 %"
