Valori nutrizionali,per porzione,% RDA
Valore calorico,232 kcal 971 kJ,"11,6 %"
Grassi,"0,4 g","0,6 %"
Grassi saturi,"0,1 g","0,6 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"< 0,1 g","0,4 %"
Carboidrati,"62,3 g","23,2 %"
Zuccheri,"28,0 g","56,0 %"
Proteine,"1,6 g","2,2 %"
Fibre alimentari,"4,6 g","1,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"134,6 g","6,7 %"
