Minerali,per porzione,% RDA
Calcio,"180,0 mg","18,0 %"
Rame,"1,0 mg","99,8 %"
Ferro,"10,8 mg","72,3 %"
Magnesio,"60,0 mg","20,0 %"
Manganese,"0,2 mg","10,5 %"
Fosforo,"580,0 mg","82,9 %"
Potassio,"637,0 mg","31,9 %"
Selenio,"< 0,1 mg","298,7 %"
Zinco,"3,5 mg","49,4 %"
