Valori nutrizionali,per porzione,% RDA
Valore calorico,329 kcal 1.376 kJ,"16,4 %"
Grassi,"26,5 g","40,8 %"
Grassi saturi,"9,8 g","44,7 %"
Grassi monoinsaturi,"11,8 g","40,7 %"
Grassi polinsaturi,"2,4 g","15,9 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"21,1 g","28,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"90,0 mg","300,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"76,3 g","3,8 %"
