Minerali,per porzione,% RDA
Calcio,"133,3 mg","13,3 %"
Rame,"4,3 mg","426,8 %"
Ferro,"23,0 mg","153,1 %"
Magnesio,"431,6 mg","143,9 %"
Manganese,"5,5 mg","275,0 %"
Fosforo,"528,0 mg","75,4 %"
Potassio,"1.095,6 mg","54,8 %"
Selenio,"< 0,1 mg","35,6 %"
Zinco,"12,7 mg","181,6 %"
