Valori nutrizionali,per porzione,% RDA
Valore calorico,54 kcal 227 kJ,"2,7 %"
Grassi,"0,7 g","1,0 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,3 g","1,1 %"
Grassi polinsaturi,"< 0,1 g","0,2 %"
Carboidrati,"0,9 g","0,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"11,2 g","15,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"26,8 mg","89,3 %"
Sodio,"0,6 g","0,1 %"
Acqua,"42,4 g","2,1 %"
