Minerali,per porzione,% RDA
Calcio,"53,9 mg","5,4 %"
Rame,"0,1 mg","11,7 %"
Ferro,"2,3 mg","15,1 %"
Magnesio,"40,9 mg","13,6 %"
Manganese,"0,3 mg","16,2 %"
Fosforo,"184,1 mg","26,3 %"
Potassio,"243,7 mg","12,2 %"
Selenio,"< 0,1 mg","37,2 %"
Zinco,"2,8 mg","39,3 %"
