Minerali,per porzione,% RDA
Calcio,"5,4 mg","0,5 %"
Rame,"< 0,1 mg","2,1 %"
Ferro,"0,4 mg","3,0 %"
Magnesio,"3,4 mg","1,1 %"
Manganese,"0,1 mg","5,4 %"
Fosforo,"5,8 mg","0,8 %"
Potassio,"24,2 mg","1,2 %"
Selenio,"< 0,1 mg","1,2 %"
Zinco,"< 0,1 mg","0,6 %"
