Minerali,per porzione,% RDA
Calcio,"138,0 mg","13,8 %"
Rame,"< 0,1 mg","1,4 %"
Ferro,"< 0,1 mg","0,4 %"
Magnesio,"14,0 mg","4,7 %"
Manganese,"< 0,1 mg","0,1 %"
Fosforo,"122,0 mg","17,4 %"
Potassio,"194,0 mg","9,7 %"
Selenio,"< 0,1 mg","3,3 %"
Zinco,"0,5 mg","7,1 %"
