Minerali,per porzione,% RDA
Calcio,"6,7 mg","0,7 %"
Rame,"< 0,1 mg","6,0 %"
Ferro,"1,6 mg","10,5 %"
Magnesio,"13,4 mg","4,5 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"115,9 mg","16,6 %"
Potassio,"196,3 mg","9,8 %"
Selenio,"< 0,1 mg","48,2 %"
Zinco,"3,9 mg","55,9 %"
