Valori nutrizionali,per porzione,% RDA
Valore calorico,11 kcal 45 kJ,"0,5 %"
Grassi,"< 0,1 g","0,1 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"2,4 g","0,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"0,4 g","0,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"36,9 g","1,8 %"
