Valori nutrizionali,per porzione,% RDA
Valore calorico,57 kcal 237 kJ,"2,8 %"
Grassi,"3,0 g","4,7 %"
Grassi saturi,"0,4 g","1,8 %"
Grassi monoinsaturi,"1,7 g","6,0 %"
Grassi polinsaturi,"0,7 g","4,7 %"
Carboidrati,"5,4 g","2,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,3 g","3,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"5,9 g","0,3 %"
