Minerali,per porzione,% RDA
Calcio,"90,2 mg","9,0 %"
Rame,"0,2 mg","17,6 %"
Ferro,"1,9 mg","12,7 %"
Magnesio,"88,2 mg","29,4 %"
Manganese,"0,5 mg","24,8 %"
Fosforo,"92,3 mg","13,2 %"
Potassio,"895,9 mg","44,8 %"
Selenio,"< 0,1 mg","4,8 %"
Zinco,"0,3 mg","5,0 %"
