Minerali,per porzione,% RDA
Calcio,"13,9 mg","1,4 %"
Rame,"< 0,1 mg","0,2 %"
Ferro,"0,0 mg","0,0 %"
Magnesio,"2,3 mg","0,8 %"
Manganese,"< 0,1 mg","< 0,1 %"
Fosforo,"21,9 mg","3,1 %"
Potassio,"29,9 mg","1,5 %"
Selenio,"< 0,1 mg","1,4 %"
Zinco,"0,1 mg","1,7 %"
