Minerali,per porzione,% RDA
Calcio,"2,1 mg","0,2 %"
Rame,"0,2 mg","22,3 %"
Ferro,"0,4 mg","2,3 %"
Magnesio,"6,3 mg","2,1 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"60,2 mg","8,6 %"
Potassio,"222,6 mg","11,1 %"
Selenio,"< 0,1 mg","21,7 %"
Zinco,"0,4 mg","5,2 %"
