Valori nutrizionali,per porzione,% RDA
Valore calorico,28 kcal 116 kJ,"1,4 %"
Grassi,"0,2 g","0,3 %"
Grassi saturi,"< 0,1 g","0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,5 %"
Carboidrati,"6,4 g","2,4 %"
Zuccheri,"3,0 g","5,9 %"
Proteine,"0,7 g","1,0 %"
Fibre alimentari,"2,2 g","0,7 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"111,6 g","5,6 %"
