Minerali,per porzione,% RDA
Calcio,"63,5 mg","6,3 %"
Rame,"< 0,1 mg","9,5 %"
Ferro,"0,7 mg","5,0 %"
Magnesio,"24,3 mg","8,1 %"
Manganese,"0,3 mg","14,2 %"
Fosforo,"75,6 mg","10,8 %"
Potassio,"382,1 mg","19,1 %"
Selenio,"< 0,1 mg","2,7 %"
Zinco,"0,4 mg","5,8 %"
