Valori nutrizionali,per porzione,% RDA
Valore calorico,146 kcal 611 kJ,"7,3 %"
Grassi,"1,7 g","2,6 %"
Grassi saturi,"0,4 g","2,0 %"
Grassi monoinsaturi,"0,5 g","1,6 %"
Grassi polinsaturi,"0,5 g","3,4 %"
Carboidrati,"27,1 g","10,1 %"
Zuccheri,"0,7 g","1,4 %"
Proteine,"5,4 g","7,4 %"
Fibre alimentari,"1,3 g","0,4 %"
Colesterolo,"31,9 mg","106,4 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"3,4 g","0,2 %"
