Minerali,per porzione,% RDA
Calcio,"25,0 mg","2,5 %"
Rame,"< 0,1 mg","3,3 %"
Ferro,"0,9 mg","5,7 %"
Magnesio,"7,5 mg","2,5 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"77,5 mg","3,9 %"
Selenio,"< 0,1 mg","2,5 %"
Zinco,"0,4 mg","5,4 %"
