Minerali,per porzione,% RDA
Calcio,"33,0 mg","3,3 %"
Rame,"0,2 mg","20,6 %"
Ferro,"0,6 mg","3,7 %"
Magnesio,"43,3 mg","14,4 %"
Manganese,"0,8 mg","39,6 %"
Fosforo,"55,6 mg","7,9 %"
Potassio,"558,3 mg","27,9 %"
Selenio,"< 0,1 mg","4,8 %"
Zinco,"0,7 mg","10,0 %"
