Valori nutrizionali,per porzione,% RDA
Valore calorico,617 kcal 2.583 kJ,"30,8 %"
Grassi,"25,2 g","38,7 %"
Grassi saturi,"7,5 g","34,2 %"
Grassi monoinsaturi,"6,8 g","23,5 %"
Grassi polinsaturi,"4,9 g","32,7 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"90,9 g","124,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"258,6 mg","861,8 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"330,3 g","16,5 %"
