Minerali,per porzione,% RDA
Calcio,"7,9 mg","0,8 %"
Rame,"< 0,1 mg","1,1 %"
Ferro,"0,1 mg","0,7 %"
Magnesio,"2,0 mg","0,7 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"12,2 mg","1,7 %"
Potassio,"15,7 mg","0,8 %"
Selenio,"< 0,1 mg","1,2 %"
Zinco,"< 0,1 mg","1,0 %"
