Minerali,per porzione,% RDA
Calcio,"78,2 mg","7,8 %"
Rame,"0,2 mg","20,0 %"
Ferro,"3,3 mg","21,8 %"
Magnesio,"62,1 mg","20,7 %"
Manganese,"1,0 mg","49,5 %"
Fosforo,"370,3 mg","52,9 %"
Potassio,"522,1 mg","26,1 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,5 mg","21,7 %"
