Minerali,per porzione,% RDA
Calcio,"40,3 mg","4,0 %"
Rame,"< 0,1 mg","1,7 %"
Ferro,"0,0 mg","0,0 %"
Magnesio,"7,1 mg","2,4 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"0,0 mg","0,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,8 mg","10,8 %"
