Valori nutrizionali,per porzione,% RDA
Valore calorico,174 kcal 728 kJ,"8,7 %"
Grassi,"8,2 g","12,6 %"
Grassi saturi,"2,1 g","9,4 %"
Grassi monoinsaturi,"1,9 g","6,5 %"
Grassi polinsaturi,"3,7 g","24,5 %"
Carboidrati,"21,5 g","8,0 %"
Zuccheri,"1,8 g","3,6 %"
Proteine,"4,6 g","6,3 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"10,1 mg","33,6 %"
Sodio,"1,7 g","0,3 %"
Acqua,"211,8 g","10,6 %"
