Minerali,per porzione,% RDA
Calcio,"27,0 mg","2,7 %"
Rame,"0,3 mg","25,4 %"
Ferro,"1,2 mg","8,1 %"
Magnesio,"42,0 mg","14,0 %"
Manganese,"0,6 mg","29,7 %"
Fosforo,"106,0 mg","15,1 %"
Potassio,"168,0 mg","8,4 %"
Selenio,"< 0,1 mg","8,7 %"
Zinco,"0,9 mg","12,4 %"
