Valori nutrizionali,per porzione,% RDA
Valore calorico,222 kcal 929 kJ,"11,1 %"
Grassi,"3,6 g","5,5 %"
Grassi saturi,"0,4 g","1,9 %"
Grassi monoinsaturi,"1,0 g","3,4 %"
Grassi polinsaturi,"2,0 g","13,3 %"
Carboidrati,"39,4 g","14,7 %"
Zuccheri,"1,6 g","3,2 %"
Proteine,"8,1 g","11,2 %"
Fibre alimentari,"5,2 g","1,7 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"132,5 g","6,6 %"
