Minerali,per porzione,% RDA
Calcio,"174,0 mg","17,4 %"
Rame,"< 0,1 mg","9,4 %"
Ferro,"0,8 mg","5,3 %"
Magnesio,"43,5 mg","14,5 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"154,9 mg","22,1 %"
Potassio,"407,2 mg","20,4 %"
Selenio,"< 0,1 mg","11,0 %"
Zinco,"0,5 mg","7,0 %"
