Minerali,per porzione,% RDA
Calcio,"200,6 mg","20,1 %"
Rame,"< 0,1 mg","8,8 %"
Ferro,"1,9 mg","12,5 %"
Magnesio,"21,1 mg","7,0 %"
Manganese,"0,3 mg","14,8 %"
Fosforo,"239,0 mg","34,1 %"
Potassio,"166,1 mg","8,3 %"
Selenio,"< 0,1 mg","65,6 %"
Zinco,"1,6 mg","22,6 %"
