Minerali,per porzione,% RDA
Calcio,"12,2 mg","1,2 %"
Rame,"0,2 mg","15,3 %"
Ferro,"2,8 mg","18,7 %"
Magnesio,"22,4 mg","7,5 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"198,9 mg","28,4 %"
Potassio,"328,4 mg","16,4 %"
Selenio,"< 0,1 mg","27,2 %"
Zinco,"5,5 mg","78,7 %"
