Valori nutrizionali,per porzione,% RDA
Valore calorico,19 kcal 78 kJ,"0,9 %"
Grassi,"0,6 g","1,0 %"
Grassi saturi,"0,2 g","0,7 %"
Grassi monoinsaturi,"0,2 g","0,6 %"
Grassi polinsaturi,"< 0,1 g","0,6 %"
Carboidrati,"2,7 g","1,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,6 g","2,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"82,8 g","4,1 %"
