Minerali,per porzione,% RDA
Calcio,"30,6 mg","3,1 %"
Rame,"0,2 mg","24,5 %"
Ferro,"3,3 mg","22,3 %"
Magnesio,"35,7 mg","11,9 %"
Manganese,"0,6 mg","27,8 %"
Fosforo,"117,3 mg","16,8 %"
Potassio,"359,6 mg","18,0 %"
Selenio,"< 0,1 mg","82,5 %"
Zinco,"1,5 mg","21,9 %"
