Minerali,per porzione,% RDA
Calcio,"211,0 mg","21,1 %"
Rame,"< 0,1 mg","1,1 %"
Ferro,"< 0,1 mg","0,4 %"
Magnesio,"61,7 mg","20,6 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"168,5 mg","24,1 %"
Potassio,"456,2 mg","22,8 %"
Selenio,"< 0,1 mg","11,9 %"
Zinco,"0,6 mg","9,2 %"
