Valori nutrizionali,per porzione,% RDA
Valore calorico,605 kcal 2.534 kJ,"30,3 %"
Grassi,"33,5 g","51,5 %"
Grassi saturi,"13,7 g","62,2 %"
Grassi monoinsaturi,"14,2 g","49,1 %"
Grassi polinsaturi,"2,4 g","15,8 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"71,0 g","97,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"242,1 mg","807,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"163,2 g","8,2 %"
