Minerali,per porzione,% RDA
Calcio,"149,4 mg","14,9 %"
Rame,"0,4 mg","39,6 %"
Ferro,"2,3 mg","15,2 %"
Magnesio,"21,8 mg","7,3 %"
Manganese,"0,2 mg","9,9 %"
Fosforo,"526,4 mg","75,2 %"
Potassio,"190,0 mg","9,5 %"
Selenio,"< 0,1 mg","112,6 %"
Zinco,"1,6 mg","22,6 %"
