Minerali,per porzione,% RDA
Calcio,"95,2 mg","9,5 %"
Rame,"0,1 mg","14,0 %"
Ferro,"1,7 mg","11,2 %"
Magnesio,"39,2 mg","13,1 %"
Manganese,"0,7 mg","33,3 %"
Fosforo,"144,2 mg","20,6 %"
Potassio,"233,1 mg","11,7 %"
Selenio,"< 0,1 mg","52,7 %"
Zinco,"0,9 mg","12,6 %"
