Minerali,per porzione,% RDA
Calcio,"2,0 mg","0,2 %"
Rame,"< 0,1 mg","2,5 %"
Ferro,"0,3 mg","1,7 %"
Magnesio,"5,0 mg","1,7 %"
Manganese,"< 0,1 mg","0,4 %"
Fosforo,"66,1 mg","9,4 %"
Potassio,"83,2 mg","4,2 %"
Selenio,"< 0,1 mg","15,2 %"
Zinco,"0,6 mg","8,2 %"
