Minerali,per porzione,% RDA
Calcio,"83,2 mg","8,3 %"
Rame,"0,3 mg","25,1 %"
Ferro,"3,3 mg","21,8 %"
Magnesio,"42,5 mg","14,2 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"462,0 mg","66,0 %"
Potassio,"566,4 mg","28,3 %"
Selenio,"< 0,1 mg","220,7 %"
Zinco,"8,1 mg","116,3 %"
