Minerali,per porzione,% RDA
Calcio,"228,5 mg","22,8 %"
Rame,"0,5 mg","51,8 %"
Ferro,"3,1 mg","20,5 %"
Magnesio,"82,6 mg","27,5 %"
Manganese,"0,6 mg","29,2 %"
Fosforo,"167,0 mg","23,9 %"
Potassio,"574,1 mg","28,7 %"
Selenio,"< 0,1 mg","32,6 %"
Zinco,"2,7 mg","38,4 %"
