Minerali,per porzione,% RDA
Calcio,"151,5 mg","15,2 %"
Rame,"< 0,1 mg","0,3 %"
Ferro,"0,1 mg","0,9 %"
Magnesio,"6,0 mg","2,0 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"106,2 mg","15,2 %"
Potassio,"22,8 mg","1,1 %"
Selenio,"< 0,1 mg","17,0 %"
Zinco,"0,9 mg","12,5 %"
