Valori nutrizionali,per porzione,% RDA
Valore calorico,86 kcal 359 kJ,"4,3 %"
Grassi,"0,3 g","0,5 %"
Grassi saturi,"< 0,1 g","0,4 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"0,1 g","0,9 %"
Carboidrati,"22,6 g","8,4 %"
Zuccheri,"14,0 g","28,0 %"
Proteine,"0,8 g","1,0 %"
Fibre alimentari,"8,6 g","2,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"213,2 g","10,7 %"
