Valori nutrizionali,per porzione,% RDA
Valore calorico,304 kcal 1.272 kJ,"15,2 %"
Grassi,"9,3 g","14,3 %"
Grassi saturi,"4,5 g","20,5 %"
Grassi monoinsaturi,"3,0 g","10,5 %"
Grassi polinsaturi,"1,0 g","6,7 %"
Carboidrati,"49,3 g","18,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"7,3 g","10,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"24,8 mg","82,7 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"87,6 g","4,4 %"
