Valori nutrizionali,per porzione,% RDA
Valore calorico,486 kcal 2.035 kJ,"24,3 %"
Grassi,"19,0 g","29,2 %"
Grassi saturi,"4,1 g","18,8 %"
Grassi monoinsaturi,"8,1 g","27,8 %"
Grassi polinsaturi,"4,6 g","30,4 %"
Carboidrati,"71,2 g","26,6 %"
Zuccheri,"51,3 g","102,7 %"
Proteine,"7,6 g","10,4 %"
Fibre alimentari,"2,5 g","0,8 %"
Colesterolo,"12,0 mg","40,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"0,7 g","< 0,1 %"
