Minerali,per porzione,% RDA
Calcio,"4,9 mg","0,5 %"
Rame,"0,2 mg","19,8 %"
Ferro,"1,0 mg","6,6 %"
Magnesio,"52,5 mg","17,5 %"
Manganese,"0,5 mg","23,1 %"
Fosforo,"134,5 mg","19,2 %"
Potassio,"165,6 mg","8,3 %"
Selenio,"< 0,1 mg","4,4 %"
Zinco,"2,2 mg","31,4 %"
