Minerali,per porzione,% RDA
Calcio,"20,0 mg","2,0 %"
Rame,"0,3 mg","26,6 %"
Ferro,"2,9 mg","19,1 %"
Magnesio,"14,0 mg","4,7 %"
Manganese,"0,2 mg","9,8 %"
Fosforo,"122,0 mg","17,4 %"
Potassio,"156,0 mg","7,8 %"
Selenio,"< 0,1 mg","101,3 %"
Zinco,"1,3 mg","19,1 %"
