Valori nutrizionali,per porzione,% RDA
Valore calorico,650 kcal 2.723 kJ,"32,5 %"
Grassi,"1,1 g","1,7 %"
Grassi saturi,"0,2 g","0,9 %"
Grassi monoinsaturi,"0,2 g","0,5 %"
Grassi polinsaturi,"0,4 g","2,9 %"
Carboidrati,"134,0 g","50,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"22,1 g","30,2 %"
Fibre alimentari,"8,7 g","2,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"14,8 g","0,7 %"
