Minerali,per porzione,% RDA
Calcio,"165,2 mg","16,5 %"
Rame,"0,1 mg","13,7 %"
Ferro,"1,2 mg","8,1 %"
Magnesio,"18,2 mg","6,1 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"58,8 mg","8,4 %"
Potassio,"226,8 mg","11,3 %"
Selenio,"< 0,1 mg","2,8 %"
Zinco,"0,2 mg","3,0 %"
