Minerali,per porzione,% RDA
Calcio,"24,1 mg","2,4 %"
Rame,"0,1 mg","10,3 %"
Ferro,"1,0 mg","6,7 %"
Magnesio,"19,4 mg","6,5 %"
Manganese,"0,7 mg","34,4 %"
Fosforo,"61,6 mg","8,8 %"
Potassio,"74,9 mg","3,7 %"
Selenio,"< 0,1 mg","33,4 %"
Zinco,"0,5 mg","7,6 %"
