Minerali,per porzione,% RDA
Calcio,"81,1 mg","8,1 %"
Rame,"0,0 mg","0,0 %"
Ferro,"0,5 mg","3,1 %"
Magnesio,"0,0 mg","0,0 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"0,0 mg","0,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,0 mg","0,0 %"
