Valori nutrizionali,per porzione,% RDA
Valore calorico,350 kcal 1.466 kJ,"17,5 %"
Grassi,"0,8 g","1,2 %"
Grassi saturi,"0,1 g","0,6 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"0,2 g","1,5 %"
Carboidrati,"86,5 g","32,3 %"
Zuccheri,"81,9 g","163,9 %"
Proteine,"1,1 g","1,5 %"
Fibre alimentari,"0,8 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"120,3 g","6,0 %"
