Valori nutrizionali,per porzione,% RDA
Valore calorico,12 kcal 48 kJ,"0,6 %"
Grassi,"0,2 g","0,3 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,5 %"
Carboidrati,"2,0 g","0,7 %"
Zuccheri,"0,2 g","0,3 %"
Proteine,"1,1 g","1,5 %"
Fibre alimentari,"1,4 g","0,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"32,3 g","1,6 %"
