Minerali,per porzione,% RDA
Calcio,"6,0 mg","0,6 %"
Rame,"< 0,1 mg","2,6 %"
Ferro,"0,5 mg","3,3 %"
Magnesio,"10,0 mg","3,3 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"14,0 mg","2,0 %"
Potassio,"244,0 mg","12,2 %"
Selenio,"< 0,1 mg","0,7 %"
Zinco,"< 0,1 mg","1,1 %"
