Valori nutrizionali,per porzione,% RDA
Valore calorico,287 kcal 1.203 kJ,"14,4 %"
Grassi,"12,2 g","18,7 %"
Grassi saturi,"4,5 g","20,6 %"
Grassi monoinsaturi,"3,4 g","11,8 %"
Grassi polinsaturi,"2,2 g","14,6 %"
Carboidrati,"27,3 g","10,2 %"
Zuccheri,"2,7 g","5,4 %"
Proteine,"17,2 g","23,5 %"
Fibre alimentari,"1,4 g","0,5 %"
Colesterolo,"207,9 mg","693,0 %"
Sodio,"0,8 g","0,1 %"
Acqua,"66,3 g","3,3 %"
