Minerali,per porzione,% RDA
Calcio,"24,5 mg","2,5 %"
Rame,"0,3 mg","28,2 %"
Ferro,"6,4 mg","42,5 %"
Magnesio,"39,2 mg","13,1 %"
Manganese,"1,2 mg","60,6 %"
Fosforo,"147,0 mg","21,0 %"
Potassio,"151,9 mg","7,6 %"
Selenio,"< 0,1 mg","200,1 %"
Zinco,"1,3 mg","18,9 %"
