Minerali,per porzione,% RDA
Calcio,"190,9 mg","19,1 %"
Rame,"0,2 mg","17,1 %"
Ferro,"0,8 mg","5,1 %"
Magnesio,"21,6 mg","7,2 %"
Manganese,"< 0,1 mg","2,9 %"
Fosforo,"162,7 mg","23,2 %"
Potassio,"275,6 mg","13,8 %"
Selenio,"< 0,1 mg","17,7 %"
Zinco,"0,9 mg","13,5 %"
