Minerali,per porzione,% RDA
Calcio,"8,9 mg","0,9 %"
Rame,"< 0,1 mg","2,7 %"
Ferro,"0,5 mg","3,1 %"
Magnesio,"4,0 mg","1,3 %"
Manganese,"< 0,1 mg","2,3 %"
Fosforo,"8,1 mg","1,2 %"
Potassio,"52,7 mg","2,6 %"
Selenio,"< 0,1 mg","1,8 %"
Zinco,"0,1 mg","1,7 %"
