Minerali,per porzione,% RDA
Calcio,"101,5 mg","10,2 %"
Rame,"0,2 mg","24,5 %"
Ferro,"6,2 mg","41,2 %"
Magnesio,"17,5 mg","5,8 %"
Manganese,"0,2 mg","9,6 %"
Fosforo,"166,3 mg","23,8 %"
Potassio,"262,5 mg","13,1 %"
Selenio,"< 0,1 mg","74,1 %"
Zinco,"1,3 mg","18,8 %"
