Minerali,per porzione,% RDA
Calcio,"1,8 mg","0,2 %"
Rame,"< 0,1 mg","0,8 %"
Ferro,"0,1 mg","0,9 %"
Magnesio,"3,8 mg","1,3 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"43,5 mg","6,2 %"
Potassio,"40,2 mg","2,0 %"
Selenio,"< 0,1 mg","9,2 %"
Zinco,"< 0,1 mg","1,3 %"
