Minerali,per porzione,% RDA
Calcio,"15,2 mg","1,5 %"
Rame,"< 0,1 mg","5,3 %"
Ferro,"1,3 mg","8,5 %"
Magnesio,"7,6 mg","2,5 %"
Manganese,"0,2 mg","8,1 %"
Fosforo,"53,3 mg","7,6 %"
Potassio,"82,6 mg","4,1 %"
Selenio,"< 0,1 mg","49,1 %"
Zinco,"0,4 mg","5,1 %"
