Minerali,per porzione,% RDA
Calcio,"7,2 mg","0,7 %"
Rame,"< 0,1 mg","9,2 %"
Ferro,"0,3 mg","2,0 %"
Magnesio,"25,6 mg","8,5 %"
Manganese,"0,3 mg","14,4 %"
Fosforo,"51,0 mg","7,3 %"
Potassio,"119,2 mg","6,0 %"
Selenio,"< 0,1 mg","4,4 %"
Zinco,"0,4 mg","6,4 %"
