Minerali,per porzione,% RDA
Calcio,"16,8 mg","1,7 %"
Rame,"0,2 mg","19,3 %"
Ferro,"0,5 mg","3,4 %"
Magnesio,"19,1 mg","6,4 %"
Manganese,"0,7 mg","32,8 %"
Fosforo,"40,6 mg","5,8 %"
Potassio,"84,6 mg","4,2 %"
Selenio,"< 0,1 mg","2,3 %"
Zinco,"0,7 mg","9,3 %"
