Minerali,per porzione,% RDA
Calcio,"252,8 mg","25,3 %"
Rame,"< 0,1 mg","0,8 %"
Ferro,"< 0,1 mg","0,3 %"
Magnesio,"9,0 mg","3,0 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"151,3 mg","21,6 %"
Potassio,"20,3 mg","1,0 %"
Selenio,"< 0,1 mg","12,1 %"
Zinco,"1,0 mg","13,9 %"
