Valori nutrizionali,per porzione,% RDA
Valore calorico,211 kcal 883 kJ,"10,6 %"
Grassi,"20,0 g","30,8 %"
Grassi saturi,"13,0 g","59,1 %"
Carboidrati,"4,2 g","1,6 %"
Zuccheri,"4,2 g","8,4 %"
Proteine,"3,6 g","4,9 %"
Sale,"< 0,1 g","1,3 %"
